07:12.0,Innsbruck,Malm̦,None,0,31.3,0,1140,8,0,0.15,-1,-0.007,0.019,1.922,2.14,0.01,6.15,51.5,Normal
07:13.0,Innsbruck,Malm̦,None,0,22.9,0,825.2,8,0,0.18,-1,0.103,-0.071,2.53,2.14,0.01,6.15,51.5,Normal
07:14.0,Innsbruck,Malm̦,None,0,17.6,0,1071.4,6,0,0,-1,0.087,-0.006,0.68,2.14,0.01,6.15,51.5,Normal
07:15.0,Innsbruck,Malm̦,None,0,15.7,0,953.7,6,0,0,-1,0.054,0.005,0.517,2.14,0.01,6.15,51.5,Normal
07:16.0,Innsbruck,Malm̦,None,0,12.1,0,867.4,6,0,0.1,0,-0.231,0.003,1.359,2.14,0.01,6.15,51.5,Normal
07:17.1,Innsbruck,Malm̦,None,0,7.8,0,747,4,0,0.1,1,-0.145,-0.041,1.244,2.14,0.01,6.15,51.5,Normal
07:18.0,Innsbruck,Malm̦,None,0,4.5,0,490.1,4,0,0.18,1,-0.078,0.013,-0.032,2.14,0.01,6.15,51.5,Normal
07:19.1,Innsbruck,Malm̦,None,0,5,0,517.9,4,0,0.27,1,0.032,0.007,0.081,2.14,0.01,6.15,51.5,Normal
07:20.0,Innsbruck,Malm̦,None,0,0.1,0,550,4,0,0,0,-0.008,-0.053,-0.163,2.14,0.01,6.15,51.5,Normal
07:21.0,Innsbruck,Malm̦,None,0,-0.6,0,550,-1,0,0,0,0.009,-0.001,0.324,2.14,0.01,6.15,51.5,Normal
07:22.0,Innsbruck,Malm̦,None,0,-1.9,0,550,-1,0,0,0,0.008,-0.001,0.356,2.14,0.01,6.15,51.5,Normal
07:23.0,Innsbruck,Malm̦,None,0,-3.7,0,854.1,-1,0,0,1,0.043,-0.07,1.379,2.14,0.01,6.15,51.5,Normal
07:24.1,Innsbruck,Malm̦,None,0,-3.2,0,723,-1,0,0,1,0.033,-0.003,-0.35,2.14,0.01,6.15,51.5,Normal
07:25.0,Innsbruck,Malm̦,None,0,-5,0,1201.2,-1,0.3,0,1,0.298,-0.02,1.575,2.14,0.01,6.15,51.5,Normal
07:26.1,Innsbruck,Malm̦,None,0,-5.5,0,1241.9,-1,0,0,1,-0.001,-0.03,-0.454,2.14,0.01,6.15,51.5,Normal
07:27.0,Innsbruck,Malm̦,None,0,-3.9,0,879.7,-1,0,0,1,-0.026,0.112,-0.47,2.14,0.01,6.15,51.5,Normal
07:28.1,Innsbruck,Malm̦,None,0,-5.2,0,1242,-1,0.55,0,-1,0.271,-0.001,1.258,2.14,0.01,6.15,51.5,Normal
07:29.0,Innsbruck,Malm̦,None,0,-6.6,0,1285.1,-1,0,0,-1,-0.085,-0.009,-0.073,2.14,0.01,6.15,51.5,Normal
07:30.0,Innsbruck,Malm̦,None,0,-5.5,0,955.2,-2,0,0,-1,-0.169,-0.002,-0.502,2.14,0.01,6.15,51.5,Normal
07:31.0,Innsbruck,Malm̦,None,0,-4.8,0,832.3,-2,0,0,-1,-0.151,-0.02,-0.472,2.14,0.01,6.15,51.5,Normal
07:32.0,Innsbruck,Malm̦,None,0,-3.1,0,550.7,-2,0.03,0,-1,-0.087,-0.01,-0.334,2.14,0.01,6.15,51.5,Normal
07:33.0,Innsbruck,Malm̦,None,0,-3,0,696.4,-1,0.24,0,-1,-0.075,-0.013,0.083,2.14,0.01,6.15,51.5,Normal
07:34.0,Innsbruck,Malm̦,None,0,-5.9,0,1351,-1,0,0,1,-0.057,-0.002,0.869,2.14,0.01,6.15,51.5,Normal
07:35.1,Innsbruck,Malm̦,None,0,-4.4,0,1002.8,-1,0,0,1,0.125,0.004,-0.454,2.14,0.01,6.15,51.5,Normal
07:36.0,Innsbruck,Malm̦,None,0,-5.8,0,1313.9,-1,0,0,1,0.064,0.115,0.941,2.14,0.01,6.15,51.5,Normal
07:37.0,Innsbruck,Malm̦,None,0,-4.2,0,953.6,-1,0,0,-1,-0.138,0.002,-0.441,2.14,0.01,6.15,51.5,Normal
07:38.1,Innsbruck,Malm̦,None,0,-2.6,0,598.9,-1,0,0,0,0.015,-0.008,-0.417,2.14,0.01,6.15,51.5,Normal
07:39.1,Innsbruck,Malm̦,None,0,-2.4,0,550.1,-1,0,0,1,0.029,-0.002,0.005,2.14,0.01,6.15,51.5,Normal
07:40.0,Innsbruck,Malm̦,None,0,-2.4,0,550,-1,0,0,1,-0.004,0.003,0.001,2.14,0.01,6.15,51.5,Normal
07:41.0,Innsbruck,Malm̦,None,0,-2.3,0,536.4,-1,0,0.27,0,-0.011,0.016,-0.128,2.14,0.01,6.15,51.5,Normal
07:42.1,Innsbruck,Malm̦,None,0,0,0,550,-1,0.34,0,0,-0.016,0.072,0.002,2.14,0.01,6.15,51.5,Normal
07:43.0,Innsbruck,Malm̦,None,0,-0.6,0,544.3,-1,0,0,0,-0.005,-0.013,0.276,2.14,0.01,6.15,51.5,Normal
07:44.0,Innsbruck,Malm̦,None,0,-0.1,0,543.8,-1,0,0,0,0.018,-0.126,-2.417,2.14,0.01,6.15,51.5,Normal
07:45.1,Innsbruck,Malm̦,None,0,0,0,550,-1,0,0.15,0,0.002,-0.004,-0.019,2.14,0.01,6.15,51.5,Normal
07:46.0,Innsbruck,Malm̦,None,0,0,0,550,-1,0,0,-1,0,0.007,0.002,2.14,0.01,6.15,51.5,Normal
07:47.0,Innsbruck,Malm̦,None,0,0,0,550,-1,0,0,-1,0,-0.001,0,2.14,0.01,6.15,51.5,Normal
07:48.1,Innsbruck,Malm̦,None,0,0,0,550,-1,0,0,1,0.006,0.001,0.004,2.14,0.01,6.15,51.5,Normal
07:49.1,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,0,0.009,0,0,2.14,0.01,6.15,51.5,Normal
07:50.0,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,1,-0.008,0,0,2.14,0.01,6.15,51.5,Normal
07:51.0,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,0,0.002,0,0,2.14,0.01,6.15,51.5,Normal
07:52.0,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,0,0,-0.002,-0.003,2.14,0.01,6.15,51.5,Normal
07:53.0,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,0,0.001,0,0.003,2.14,0.01,6.15,51.5,Normal
07:54.1,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,0,-0.002,0.007,0.001,2.14,0.01,6.15,51.5,Normal
07:55.0,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,0,0.001,-0.001,0.001,2.14,0.01,6.15,51.5,Normal
07:56.0,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,0,-0.002,0,0.002,2.14,0.01,6.15,51.5,Normal
07:57.1,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,0,0.005,0.001,-0.002,2.14,0.01,6.15,51.5,Normal
07:58.1,Innsbruck,Malm̦,None,0,0,0,550,0,0,0,0,0.01,-0.001,0.002,2.14,0.01,6.15,51.5,Normal
07:59.1,Innsbruck,Malm̦,None,0,0,0,550,1,0,0,0,0,-0.001,-0.001,2.14,0.01,6.15,51.5,Normal
08:00.1,Innsbruck,Malm̦,None,0,0.4,0,734.8,1,0.22,0,0,-0.019,-0.03,-0.367,2.14,0.01,6.15,51.5,Normal
08:01.1,Innsbruck,Malm̦,None,0,4.4,0,999.5,1,0.4,0,0,-0.017,-0.089,-1.768,2.14,0.01,6.15,51.5,Normal
08:02.0,Innsbruck,Malm̦,None,0,7.7,0,1403.2,1,0.36,0,-1,0.04,0.111,-0.171,2.14,0.01,6.15,51.5,Normal
08:03.1,Innsbruck,Malm̦,None,0,8.1,0,1037.1,3,0.39,0,-1,0.065,0.029,-0.45,2.14,0.01,6.15,51.5,Normal
08:04.0,Innsbruck,Malm̦,None,0,11.2,0,1437,3,0.3,0,-1,0.098,-0.015,-0.883,2.14,0.01,6.15,51.5,Normal
08:05.0,Innsbruck,Malm̦,None,0,12,0,943.8,5,0.25,0,-1,0.08,0.001,0.06,2.14,0.01,6.15,51.5,Normal
08:06.1,Innsbruck,Malm̦,None,0,12.8,0,1029,5,0.39,0,-1,0.129,-0.04,-0.579,2.14,0.01,6.15,51.5,Normal
08:07.1,Innsbruck,Malm̦,None,0,15.3,0,1232.7,5,0.4,0,-1,0.12,-0.013,-0.728,2.14,0.01,6.15,51.5,Normal
08:08.0,Innsbruck,Malm̦,None,0,17.8,0,1428.4,5,0.41,0,-1,0.092,0.003,-0.689,2.14,0.01,6.15,51.5,Normal
08:09.1,Innsbruck,Malm̦,None,0,18.3,0,865.3,7,0.39,0,-1,-0.049,0.052,0.151,2.14,0.01,6.15,51.5,Normal
08:10.1,Innsbruck,Malm̦,None,0,17.6,0,1388.1,5,0.39,0,-1,-0.173,0.003,0.187,2.14,0.01,6.15,51.5,Normal
08:11.1,Innsbruck,Malm̦,None,0,18,0,1441.7,5,0.51,0,1,-0.115,-0.064,-0.576,2.14,0.01,6.15,51.5,Normal
08:12.1,Innsbruck,Malm̦,None,0,18.2,0,1112.9,6,0.56,0,1,-0.186,0.016,0.174,2.14,0.01,6.15,51.5,Normal
08:13.1,Innsbruck,Malm̦,None,0,19.2,0,1189.9,6,0.57,0,1,-0.119,-0.025,-0.708,2.14,0.01,6.15,51.5,Normal
08:14.1,Innsbruck,Malm̦,None,0,22.3,0,1378.4,6,0.6,0,1,-0.105,-0.002,-0.855,2.14,0.01,6.15,51.5,Normal
08:15.1,Innsbruck,Malm̦,None,0,24.2,0,1203.2,6,0.68,0,1,-0.006,0.08,-0.102,2.14,0.01,6.15,51.5,Normal
08:16.1,Innsbruck,Malm̦,None,0,24.8,0,1184.3,7,0.7,0,1,0.063,0.22,-0.544,2.14,0.01,6.15,51.5,Normal
08:17.1,Innsbruck,Malm̦,None,0,25.9,0,1221.2,7,0,0,1,-0.003,0.066,0.206,2.14,0.01,6.15,51.5,Normal
08:18.1,Innsbruck,Malm̦,None,0,23.5,0,1101.9,7,0,0.18,1,-0.044,0.04,1.331,2.14,0.01,6.15,51.5,Normal
08:19.1,Innsbruck,Malm̦,None,0,18.1,0,848.2,7,0,0,1,-0.043,-0.028,1.297,2.14,0.01,6.15,51.5,Normal
08:20.1,Innsbruck,Malm̦,None,0,15.7,0,1234.2,5,0,0,1,-0.072,-0.005,0.495,2.14,0.01,6.15,51.5,Normal
08:21.1,Innsbruck,Malm̦,None,0,14.1,0,1104.3,5,0.1,0,1,-0.077,0.211,0.339,2.14,0.01,6.15,51.5,Normal
08:22.1,Innsbruck,Malm̦,None,0,13.2,0,1039.6,5,0,0,1,-0.127,-0.034,0.274,2.14,0.01,6.15,51.5,Normal
08:23.1,Innsbruck,Malm̦,None,0,11.8,0,923.3,5,0,0.08,1,-0.141,-0.007,0.443,2.14,0.01,6.15,51.5,Normal
08:24.1,Innsbruck,Malm̦,None,0,8.8,0,1144,5,0,0,1,-0.068,-0.031,0.478,2.14,0.01,6.15,51.5,Normal
08:25.1,Innsbruck,Malm̦,None,0,7.7,0,1230.8,2,0,0,0,0.178,0.014,0.388,2.14,0.01,6.15,51.5,Normal
08:26.1,Innsbruck,Malm̦,None,0,6.1,0,971.7,2,0,0,1,0.066,-0.002,0.447,2.14,0.01,6.15,51.5,Normal
08:27.1,Innsbruck,Malm̦,None,0,4.5,0,713.4,2,0,0,1,0.14,-0.001,0.433,2.14,0.01,6.15,51.5,Normal
08:28.1,Innsbruck,Malm̦,None,0,3.3,0,683.7,1,0.04,0,1,0.039,0.019,0.267,2.14,0.01,6.15,51.5,Normal
08:29.1,Innsbruck,Malm̦,None,0,3.6,0,840.4,1,0.73,0,1,-0.333,-0.011,-0.976,2.14,0.01,6.15,51.5,Normal
08:30.1,Innsbruck,Malm̦,None,0,8.9,0,1962.2,1,0.6,0,0,-0.357,-0.051,-1.426,2.14,0.01,6.15,51.5,Normal
08:31.1,Innsbruck,Malm̦,None,0,8.7,0,1797.9,1,0,0,-1,0.439,0.01,0.509,2.14,0.01,6.15,51.5,Normal
08:32.1,Innsbruck,Malm̦,None,0,6.9,0,1421.8,1,0,0,0,0.069,-0.003,0.48,2.14,0.01,6.15,51.5,Normal
08:33.1,Innsbruck,Malm̦,None,0,5.3,0,1090.8,1,0,0,1,0.031,-0.003,0.416,2.14,0.01,6.15,51.5,Normal
08:34.1,Innsbruck,Malm̦,None,0,3.9,0,796.2,1,0,0,1,-0.018,0,0.372,2.14,0.01,6.15,51.5,Normal
08:35.1,Innsbruck,Malm̦,None,0,2.6,0,550,1,0.29,0,1,0.035,0.013,0.303,2.14,0.01,6.15,51.5,Normal
08:36.1,Innsbruck,Malm̦,None,0,3.4,0,708.9,1,0.09,0,1,0.002,0.091,0.133,2.14,0.01,6.15,51.5,Normal
08:37.1,Innsbruck,Malm̦,None,0,4.7,0,1029.6,1,0.31,0,1,-0.093,-0.071,-1.059,2.14,0.01,6.15,51.5,Normal
08:38.1,Innsbruck,Malm̦,None,0,5.8,0,1252.5,1,0.02,0,1,-0.097,0.054,-0.476,2.14,0.01,6.15,51.5,Normal
08:39.1,Innsbruck,Malm̦,None,0,5.3,0,1085.5,1,0,0,1,0.009,-0.005,0.356,2.14,0.01,6.15,51.5,Normal
08:40.1,Innsbruck,Malm̦,None,0,4.9,0,1021.6,1,0.44,0,1,0.001,-0.017,0.148,2.14,0.01,6.15,51.5,Normal
08:41.1,Innsbruck,Malm̦,None,0,5.7,0,1167.9,1,0,0,1,0.013,0.104,0.134,2.14,0.01,6.15,51.5,Normal
08:42.1,Innsbruck,Malm̦,None,0,6.6,0,1447.4,1,0.35,0,1,-0.233,-0.031,-0.915,2.14,0.01,6.15,51.5,Normal
08:43.1,Innsbruck,Malm̦,None,0,7.2,0,905.4,3,0.35,0,-1,0.153,-0.007,0.182,2.14,0.01,6.15,51.5,Normal
08:44.1,Innsbruck,Malm̦,None,0,8.6,0,1118,3,0.4,0,-1,0.067,-0.066,-0.944,2.14,0.01,6.15,51.5,Normal
08:45.1,Innsbruck,Malm̦,None,0,12,0,1472.9,3,0.48,0,-1,0.104,-0.067,-0.554,2.14,0.01,6.15,51.5,Normal
08:46.1,Innsbruck,Malm̦,None,0,12,50,951.3,5,0.51,0,-1,0.058,0.013,0.041,2.14,0.01,6.15,51.5,Normal
08:47.1,Innsbruck,Malm̦,None,0,14.7,50,1177.4,5,0.59,0,0,0.002,-0.02,-1.074,2.14,0.01,6.15,51.5,Normal
08:48.1,Innsbruck,Malm̦,None,0,18.7,50,1456.6,5,0.6,0,0,-0.003,-0.074,-0.876,2.14,0.01,6.15,51.5,Normal
08:49.1,Innsbruck,Malm̦,None,0,19.3,50,914.3,7,0.64,0,-1,0.011,0.005,-0.013,2.14,0.01,6.15,51.5,Normal
08:50.1,Innsbruck,Malm̦,None,0,21.3,50,1022.7,7,0.77,0,0,-0.002,-0.026,-0.879,2.14,0.01,6.15,51.5,Normal
08:51.1,Innsbruck,Malm̦,None,0,24.6,50,1178.9,7,0.72,0,0,0.027,-0.024,-0.916,2.14,0.01,6.15,51.5,Normal
08:52.1,Innsbruck,Malm̦,None,0,28.1,50,1345.7,7,0.77,0,0,-0.003,-0.002,-0.981,2.14,0.01,6.15,51.5,Normal
08:53.1,Innsbruck,Malm̦,None,0,30.8,50,1259.3,7,0.3,0,0,0.005,0.097,-0.248,2.14,0.01,6.15,51.5,Normal
08:54.1,Innsbruck,Malm̦,None,0,31.1,50,1146.9,8,0.49,0,1,-0.019,0.025,-0.225,2.14,0.01,6.15,51.5,Normal
08:55.1,Innsbruck,Malm̦,None,0,31.5,50,1154.5,8,0,0,0,0.005,-0.021,0.058,2.14,0.01,6.15,51.5,Normal
08:56.1,Innsbruck,Malm̦,None,0,31.9,50,1175,8,0.4,0,0,0.026,-0.051,-0.298,2.14,0.02,6.15,51.5,Normal
08:57.1,Innsbruck,Malm̦,None,0,33.4,50,1231.6,8,0.41,0,0,-0.003,-0.081,-0.435,2.14,0.02,6.15,51.5,Normal
08:58.1,Innsbruck,Malm̦,None,0,34.9,50,1286.9,8,0.41,0,0,0.003,0.002,-0.419,2.14,0.02,6.15,51.4,Normal
08:59.1,Innsbruck,Malm̦,None,0,36.2,50,1326.7,8,0,0,0,0.004,0.045,-0.11,2.14,0.02,6.15,51.4,Normal
09:00.1,Innsbruck,Malm̦,None,0,36.1,50,1325,8,0.2,0,0,0.009,0.05,-0.022,2.14,0.02,6.15,51.4,Normal
09:01.1,Innsbruck,Malm̦,None,0,36.1,50,1325.2,8,0,0,-1,-0.004,0.016,0.056,2.14,0.02,6.15,51.4,Normal
09:02.1,Innsbruck,Malm̦,None,0,35.8,50,1314.2,8,0,0,-1,0.012,-0.016,0.088,2.14,0.02,6.15,51.4,Normal
09:03.1,Innsbruck,Malm̦,None,0,35.5,50,1300.4,8,0,0,-1,0.051,-0.01,0.107,2.14,0.02,6.15,51.4,Normal
09:04.1,Innsbruck,Malm̦,None,0,34.8,50,1274.1,8,0,0,-1,0.227,0.033,0.247,2.14,0.02,6.15,51.4,Normal
09:05.1,Innsbruck,Malm̦,None,0,33.6,50,1227.1,8,0,0,-1,0.2,-0.032,0.473,2.14,0.02,6.15,51.4,Normal
09:06.1,Innsbruck,Malm̦,None,0,31.9,50,1162.3,8,0,0.05,-1,0.059,0.027,0.625,2.14,0.02,6.15,51.4,Normal
09:07.1,Innsbruck,Malm̦,None,0,28.5,50,1034.8,8,0,0.15,-1,0.075,0.006,1.202,2.14,0.02,6.15,51.4,Normal
09:08.1,Innsbruck,Malm̦,None,0,25.7,50,938.3,8,0,0,-1,-0.031,-0.048,0.505,2.14,0.02,6.15,51.4,Normal
09:09.1,Innsbruck,Malm̦,None,0,24.2,50,881.2,8,0,0,1,-0.305,0.007,0.409,2.14,0.02,6.15,51.4,Normal
09:10.1,Innsbruck,Malm̦,None,0,23,50,1087.9,7,0.56,0,1,-0.308,-0.025,0.249,2.14,0.02,6.15,51.4,Normal
09:11.1,Innsbruck,Malm̦,None,0,24.4,50,1172,7,0.98,0,0,0.004,-0.041,-0.833,2.14,0.02,6.15,51.4,Normal
09:12.1,Innsbruck,Malm̦,None,0,28,50,1342.7,7,0.93,0,0,-0.005,-0.004,-1.022,2.14,0.02,6.15,51.4,Normal
09:13.1,Innsbruck,Malm̦,None,0,31.1,50,1390.9,7,0.54,0,-1,0.003,0.047,-0.424,2.14,0.02,6.15,51.4,Normal
09:14.1,Innsbruck,Malm̦,None,0,31.1,50,1140.7,8,0.15,0,-1,0.287,0.017,0.101,2.14,0.02,6.15,51.4,Normal
09:15.1,Innsbruck,Malm̦,None,0,31.3,50,1154.8,8,0.62,0,-1,-0.009,-0.037,-0.266,2.14,0.02,6.15,51.4,Normal
09:16.1,Innsbruck,Malm̦,None,0,31.4,50,1149.8,8,0,0,0,-0.126,0.035,0.267,2.14,0.02,6.15,51.4,Normal
09:17.1,Innsbruck,Malm̦,None,0,30.2,50,1107.7,8,0,0,1,-0.09,0.006,0.293,2.14,0.02,6.15,51.4,Normal
09:18.1,Innsbruck,Malm̦,None,0,29.1,50,1065.5,8,0,0,1,-0.139,-0.004,0.327,2.14,0.02,6.15,51.4,Normal
09:19.1,Innsbruck,Malm̦,None,0,27.9,50,1021.6,8,0,0,1,-0.141,0.021,0.308,2.14,0.02,6.15,51.4,Normal
09:20.1,Innsbruck,Malm̦,None,0,26.8,50,982,8,0,0,1,0.018,-0.018,0.311,2.14,0.02,6.15,51.4,Normal
09:21.1,Innsbruck,Malm̦,None,0,25.7,50,940.6,8,0,0,1,-0.02,0.007,0.309,2.14,0.02,6.15,51.4,Normal
09:22.1,Innsbruck,Malm̦,None,0,24.1,50,875.5,8,0,0.06,1,-0.007,0.015,0.542,2.14,0.02,6.15,51.4,Normal
09:23.1,Innsbruck,Malm̦,None,0,21.9,50,1329.4,6,0,0.05,1,-0.019,-0.003,0.57,2.14,0.02,6.15,51.4,Normal
09:24.1,Innsbruck,Malm̦,None,0,18,50,1083.4,6,0,0.21,1,-0.003,0.04,1.641,2.14,0.02,6.15,51.4,Normal
09:25.1,Innsbruck,Malm̦,None,0,11.6,50,861.8,6,0,0.19,1,0.016,0.003,1.873,2.14,0.02,6.15,51.4,Normal
09:26.1,Innsbruck,Malm̦,None,0,7.7,50,960.6,3,0,0.02,0,0.017,-0.062,0.525,2.14,0.02,6.15,51.4,Normal
09:27.1,Innsbruck,Malm̦,None,0,5.9,50,726.5,3,0,0.11,0,0.016,0.005,0.735,2.14,0.02,6.15,51.4,Normal
09:28.1,Innsbruck,Malm̦,None,0,3.4,50,709.5,1,0,0.08,0,0.013,0.017,0.568,2.14,0.02,6.15,51.4,Normal
09:29.1,Innsbruck,Malm̦,None,0,2.4,50,535.9,1,0,0,0,-0.002,-0.065,-0.096,2.14,0.02,6.15,51.4,Normal
09:30.1,Innsbruck,Malm̦,None,0,4.2,50,933.1,1,0.55,0,0,-0.035,-0.024,-1.084,2.14,0.02,6.15,51.4,Normal
09:31.1,Innsbruck,Malm̦,None,0,6.7,50,1417.5,1,0.19,0,0,-0.016,0.012,-0.346,2.14,0.02,6.15,51.4,Normal
09:32.1,Innsbruck,Malm̦,None,0,6.9,50,1460.7,1,0.46,0,0,0.043,0.118,-0.063,2.14,0.02,6.15,51.4,Normal
09:33.1,Innsbruck,Malm̦,None,0,7.3,50,915.3,3,0.31,0,0,0.007,-0.004,0.12,2.14,0.02,6.15,51.4,Normal
09:34.1,Innsbruck,Malm̦,None,0,7.5,50,942.2,3,0,0,0,0.007,0.021,0.125,2.14,0.02,6.15,51.4,Normal
09:35.1,Innsbruck,Malm̦,None,0,7.1,50,909.4,3,0.37,0,0,-0.02,0.001,-0.323,2.14,0.02,6.15,51.4,Normal
09:36.1,Innsbruck,Malm̦,None,0,9.3,50,1167.3,3,0,0,-1,0.007,0.084,-0.01,2.14,0.02,6.15,51.4,Normal
09:37.1,Innsbruck,Malm̦,None,0,8.3,50,1042.1,3,0,0,-1,0.18,0.001,0.328,2.14,0.02,6.15,51.4,Normal
09:38.1,Innsbruck,Malm̦,None,0,8.7,50,1122.3,3,0.29,0,-1,0.255,-0.017,-0.521,2.14,0.02,6.15,51.4,Normal
09:39.1,Innsbruck,Malm̦,None,0,11.1,50,1441.2,3,0.36,0,-1,0.324,-0.007,-0.744,2.14,0.02,6.15,51.4,Normal
09:40.1,Innsbruck,Malm̦,None,0,11.7,50,916.2,5,0.38,0,-1,0.055,-0.006,0.179,2.14,0.02,6.15,51.4,Normal
09:41.1,Innsbruck,Malm̦,None,0,12.3,50,998.1,5,0.39,0,-1,0.044,-0.035,-0.56,2.14,0.02,6.15,51.4,Normal
09:42.1,Innsbruck,Malm̦,None,0,14.7,50,1186.3,5,0.46,0,1,-0.272,-0.002,-0.708,2.14,0.02,6.15,51.4,Normal
09:43.1,Innsbruck,Malm̦,None,0,17.5,50,1404.1,5,0.49,0,1,-0.317,-0.01,-0.763,2.14,0.02,6.15,51.4,Normal
09:44.1,Innsbruck,Malm̦,None,0,18.3,50,948.6,7,0.56,0,1,-0.237,0.042,0.135,2.14,0.02,6.15,51.4,Normal
09:45.1,Innsbruck,Malm̦,None,0,17.8,50,1264.5,7,0.59,0,1,-0.081,-0.014,0.138,2.14,0.02,6.15,51.4,Normal
09:46.1,Innsbruck,Malm̦,None,0,18.4,50,1459.3,5,0.62,0,1,-0.005,-0.088,-0.701,2.14,0.02,6.15,51.4,Normal
09:47.1,Innsbruck,Malm̦,None,0,18.8,50,892.2,7,0.6,0,-1,0.044,0.013,0.031,2.14,0.02,6.15,51.4,Normal
09:48.1,Innsbruck,Malm̦,None,0,20.3,50,970.8,7,0.59,0,0,-0.018,-0.054,-0.679,2.14,0.02,6.15,51.4,Normal
09:49.1,Innsbruck,Malm̦,None,0,22.9,50,1094.8,7,0.59,0,-1,0.021,-0.008,-0.76,2.14,0.02,6.15,51.4,Normal
09:50.1,Innsbruck,Malm̦,None,0,25.7,50,1227.9,7,0.61,0,0,0.005,0.009,-0.754,2.14,0.02,6.15,51.4,Normal
09:51.1,Innsbruck,Malm̦,None,0,28.5,50,1358.2,7,0.62,0,1,-0.024,0.011,-0.76,2.14,0.02,6.15,51.4,Normal
09:52.1,Innsbruck,Malm̦,None,0,30.4,50,1274.4,7,0.6,0,-1,-0.001,0.079,-0.185,2.14,0.02,6.15,51.4,Normal
